ability,Axel,Venice Spire,3,1,"Axel channels energy into his fists before punching the ground. On any space within 5 range of Axel, a giant spike of energy comes up from the floor and skewers a target for 5 (7) damage and knocking them in the air! On higher rolls this can cause a bleed proc. ✪ - +2 damage. The spike gets a secondary effect of your choice! ✪✪✪ - +2 damage. Instead of one targeted spike, Axel causes a line of three spikes to shoot out from in front of him. Axel can choose to have there be between 0 and 2 spaces between each spike along the line, and the line can be diagonal. The spikes get a secondary effect of your choice! ✪✪✪✪✪ - +2 damage. Instead of one targeted spike, Axel creates three rings of spikes around him to shoot out on all sides of him. Axel can choose to have there be between 0 and 2 spaces between each ring of spikes. The spikes either get a secondary effect of your choice, or you can trade out the effect and the bleed for knockback which can chain from one spike to the next! [32 Prof] Choose one: Venice Spire gets +2 damage."
ability,Axel,Tokyo Flare,1,0,"Axel charges star-shaped energy into his palm before tossing it to the floor. It travels along the ground like a shockwave, dealing 4 (5) damage to a target within 8 range. ✪ - +1 damage. The projectile gets a special property of your choice! ✪✪✪ - +1 damage. The projectile knocks the enemy into the air, stunning them long enough for Axel to immediately take a move action and continue the combo. ✪✪✪✪✪ - +2 damage. The projectile explodes on the target it hits, dealing an additional 3 damage to both the hit target and everyone adjacent to the blast. [23 Prof] Choose one: Tokyo Flare gets either +2 range or +1 damage."
ability,Axel,California Eagle,2,0,"Axel proceeds to kick in the air multiple times! This move causes Axel to move forwards in the air 3 spaces, dealing 2 damage and knocking back the target in front of him for each movement he takes, with the final hit slamming them into the floor. This attack rolls with d12 advantage if the target being attacked is in the air. ✪ - Moves 4 spaces instead of 3. Grants d12 advantage on your next action this turn if the target is in the air. ✪✪✪ - Moves 5 spaces instead of 3. The final hit kicks the target up to 5 spaces away in a direction of your choice. ✪✪✪✪✪ - Moves 7 spaces instead of 3. The final hit slams the target into the ground so hard that their next movement action is halved"
ability,Axel,Paris Parry,0,0,"Axel moves his body to deflect a melee attack slightly to reduce its damage, and proceeds to go in with an energy-infused jab for half his basic attack damage back. He’ll step a few spaces forwards to get in range if necessary. This cannot combo. Once per round. ✪ - Axel moves his body to block a melee attack regardless of the weight or force, negating the incoming damage. ✪✪✪ - Axel moves his body to block a melee attack regardless of the weight or force, negating the incoming damage. His counterattack does his full basic attack damage. ✪✪✪✪✪ - Axel moves his body to block a melee attack regardless of the weight or force, negating the incoming damage. His counterattack does his full basic attack damage. You can combo off this hit."
ability,Axel,Giza Drop,3!,0,"Axel jumps at extreme speeds to a target within his movement speed of range that is currently airborne, grabbing them before bursting straight up into the air. He then does a spinning drop attack from high in the air to slam them down on that space to deal 5 damage. This move does not combo and prorates if done during a combo, but does not take up a combo’s action since it’s an anytime. Once per round. ✪ - +1 damage. Once they’ve launched into the air, Axel can have the target and him land on any space within his movement speed of range. ✪✪✪ - +2 damage. This version can also combo but only if it is Axel’s turn. ✪✪✪✪✪ - +2 damage. You can combo off this hit."
weapon,Echo,Enkidu,,1,"One dagger in a set of two, this dark grey blade patterned like sakura wood is of the highest craftsmanship. It deals 8 damage at 1 range which pierces mundane DR, can be used in the middle of movement, and can be used as a main or movement action. You may only attack with this weapon once per round. Each time you attack with this weapon and don’t critically succeed, its crit range increases by +1 until it next crits. You may also use this weapon not to attack, but to instead use the Taunt weapon action, which increases your critical hit range by +1 for all attacks until you next crit this combat (taunts automatically succeed). As a passive while holding both Enkidu and Gilgamesh, if you have at least four allies, all your allies are unconscious, and you are at 10 or less stamina, then any of your actions that succeed are considered critical successes. This state does not end if you heal above the stamina threshold, but does end if any of your allies are resuscitated. Even if you’re an epithet user, you gain proficiency from using Enkidu as if you were a mundie. As a guaranteed success bonus action, Echo can transport the pattern of an ally’s epithet into Enkidu. Only one epithet can be held like this at a time, and it can be held between sessions. You can transform into that person as if they were currently in your party. At the start of a session, you may roll three random words and choose one. That becomes Enkidu’s current Attunement. As an X cost ability, you can generally utilize your Attunement to create effects related to it. If your Attunement is the same epithet as the epithet of someone you’ve transformed into before, then you can transform into them as if they were present in the party. If your Attunement is the same epithet as the epithet of the person you’re attacking, Enkidu deals 1.5x damage rounding up to them and has resistance to that epithet’s attempt to weaken or stop Enkidu or its attacks. Enkidu has five Glass Fragments, which act as special charges. She can expend these charges passively and without a roll to increase a single instance of a numeric epithetical effect by +1. This can be done to an action, even after the action is rolled. When altering things, the effect will last at most a round before returning to its original state. You can do this to anything that originates from you or something adjacent to you. These Glass Fragments recharge at the end of the session."
weapon,Echo,Gilgamesh,,1,"One dagger in a set of two, this dark red blade patterned with spider webbing is of the highest craftsmanship. It deals 8 damage at 1 range which pierces mundane DR, can be used in the middle of movement, and can be used as a main or movement action. You may only attack with this weapon once per round. Each time you attack with this weapon and don’t critically succeed, its crit range increases by +1 until it next crits. You may also use this weapon not to attack, but to instead use the Taunt weapon action, which increases your critical hit range by +1 for all attacks until you next crit this combat (taunts automatically succeed). As a passive while holding both Enkidu and Gilgamesh, if you have at least four allies, all your allies are unconscious, and you are at 10 or less stamina, then any of your actions that succeed are considered critical successes. This state does not end if you heal above the stamina threshold, but does end if any of your allies are resuscitated. The wielder of Gilgamesh has access to a special 1 cost ability that acts as a sword wave slash, which deals 3 damage up to 8 range away and pierces through enemies to potentially deal damage to multiple people. Gilgamesh comes with a set of programmable modes. Whenever someone wields Gilgamesh, the blade automatically records the person’s various aspects to work best for them, granting them extra features and modifying the weapon to be their best fit. These modes are called Profiles, and you may swap which one is active any time once per round. Uniquely, because of how Echo’s powers work the blade also records Profiles for whoever she is turned into as well. (This applies retroactively to her previous transformations as well, since on her own time she can turn into them.) (Link to doc with all Profiles) https://docs.google.com/document/d/1GsbON2S7zmYA47Ae0ir3OPyT_nc-UOXhSdsfyBl77GM/edit"
talent,Echo,Lightweight Variant,,0,"Echo gets +1 movement regardless of who she’s taking the form of. [74 Prof] Echo gets +1 movement regardless of who she’s taking the form of. In addition, whenever she moves she can dissipate into shadow and appear in the appropriate location, effectively acting as a teleport (though this can’t move her through solid walls)."
talent,Echo,Best Friend Bash,,0,"Whenever you perform an action, you may create a shadow copy that moves up to half your movement speed rounded up and then performs that action, instead of you doing it yourself. This doesn’t require any extra rolls and keeps the real Echo away from most forms of retaliation. Whenever a Best Friend Bash is released, at the end of their action if they were successfully performed you can choose to teleport to the position they were at. [42 Prof] Whenever a Terror Twin is released, at the end of their action if they were successfully performed you can choose to teleport to the position they were at. [56 Prof] Best Friend Bash no longer costs extra stamina to use."
talent,Echo,Rise of The Reskins,,0,"Rise of The Reskins - When in the presence of Echo, other Copycat characters get stronger! Any copying or copied things in their kit(s) cost 1 less stamina to use (to a minimum of 1) and roll with a +1 modifier."
talent,Echo,Getting The Download,,0,"Once a move has been successfully performed against Echo, she slightly learns how to counter it. This lets her spend 1 stamina and perform a counter roll against that move whenever it’s used on her again this combat."
passive,Echo,Dark Copy,,0,Echo can add some kind of shadow element to anything she does.
passive,Echo,Double Trouble,,1,Echo now has two move actions on her turns.
passive,Yuki Yuki No Mi,Blizzard Body,,1,"You are able to completely turn into snow. This grants you immunity to cold damage to a certain temperature extent. In addition, your snow naturally parts when threatened with extreme damage. This means you have an effective 5 DR that only triggers when taking more than 10 damage, in such a way that if you say took 12 damage, 2 of your DR would activate and you would take 10 instead"
passive,Yuki Yuki No Mi,Snow Grace,,0,"With the ability to dissolve into snow, you can move through non-complete barriers such as enemies and objects, as well as travel through the air (though you cannot stay flying once you rematerialize). In addition, you can freely dissolve and move through snow, and in snow storms you appear invisible unless 2 spaces away."
ability,Echo,Terror Twin,1!,2,"Echo creates a shadowy duplicate of their current form at their current location, performing a specified action or anytime. This target is ethereal and cannot normally be interacted with. As a move action, Echo can “release” the copy to have them fly out anywhere within their movement speed and perform the specified action. Whether or not the action succeeds or fails, the copy disappears afterwards. Each Terror Twin has a 1 stamina upkeep. Once per round. [18 Prof] Terrible Twos - As long as you only have one Terror Twin out at a time, you no longer have to pay its upkeep cost. [22 Prof] Who’s The Real One? - As a move action Echo can switch teleport with a Terror Twin. [42 Prof] Whenever a Terror Twin is released, at the end of their action if they were successfully performed you can choose to teleport to the position they were at. [44 Prof] Terror Twins no longer have an upkeep cost associated with them. [46 Prof] Fast Fakers - Terror Twins can now be used with anytimes, allowing them to be stored for later. They still require a movement action to be activated."
ability,Echo,Fake Around Here,1!,1,"An attack that would hit Echo instead passes straight through a shadow. Echo can then choose to spend an additional stamina to take a movement action and get out of dodge! Once per round. [54 Prof] After successfully using Fake Around Here, you can choose to pay an additional stamina and roll to immediately create a Terror Twin in the spot that was attacked."
ability,Echo,Five Man Band,3⛯,2,"Once per combat Echo can make their form suddenly unstable, allowing them to perform one action as each of their party members individually by creating multiple shadowy clones. Echo still has to pay stamina for any of these actions if applicable on top of this ability’s cost, and has to roll for each of them on top of rolling for this. [12 Prof] If there are less than five other party members in your team, Echo’s Five Man Band can use multiple actions from the party members you *do* have to total to five. [28 Prof] We’re Gonna Get You~ - When using Five Man Band, you can hold each of their actions as Terror Twins. However, they are released as free actions instead of move actions. You still roll for each."
ability,Echo,Seeing Double,X!,1,"A shadowy copy of something, whether it be an item, action, event, person, or even a place, forks out from the original. If a duplicated thing stays out in the field, then this ability can’t be used again until that thing is dispelled as a free action. If Echo is knocked out, they’re automatically dispelled. Cost is dependent on the power and complexity of what is being replicated. Once per round."
ability,Yuki Yuki No Mi,Igloo Defense,X,0,"By extending your hands, you can create up to X spaces of snow. Each space has around 10 effective stamina of its own and has your cold damage immunity, but is vulnerable to heat damage. You can freely pass through these yourself."
ability,Yuki Yuki No Mi,Snow Warning,1,0,"The area begins to snow supernaturally, even while inside. This decreases the temperature of the area to below freezing and covers the arena in a thin layer of snow. Any fire damage made within the snowstorm is halved rounding up, while cold damage is increased by 1.5x, rounding down. Upkeep 1."
weapon,Dusk Elanora,Yugure,,0,"Elanora’s oldest weapon, a katana that has seen every battlefield. Deals 5 damage at 1 range."
weapon,Dusk Elanora,Earthshaker,,0,"A large, rusted metal sword. This deals 7 damage at 2 range."
weapon,Dusk Elanora,Parrying Dagger,,0,"A small knife, effective for dueling and easy to acquire. Deals 3 damage at 1 range. Can be used as a partial main action at full effectiveness."
weapon,Dusk Elanora,Stonework,,0,"An even larger version of the Earthshaker, made of stone. This deals 9 damage at 3 range."
weapon,Dusk Elanora,Cognizant Scythe,,0,A scythe made of psychic energy. Deals 5 damage at 2 range.
talent,Dusk Elanora,Weapon Stance,,1,"Elanora is able to immediately hold a weapon and understand its unique stylings, and take that for herself. She can instantly use any weapon properly and can wield two-handed weapons with one hand. She can have exactly one weapon “drawn” at a time. Only drawn weapons can be used, and it takes a bonus action to switch drawn weapons. You can draw a weapon for free at the start of combat. While a weapon is drawn, it effectively acts as a stance, giving you extra passive benefits and granting/modifying abilities. Natural 20s with weapons grant you proficiency as if using your epithet. Finally, once per session you may permanently keep a weapon you find/steal for yourself, writing a new stance for it."
passive,Dusk Elanora,Thief of Destiny,,1,"Elanora’s epithet drains her of her own colors. As such, she has almost no action economy of her own: she cannot take main, move, bonus, or anytime actions normally. However, she can subvert this by stealing the action economy of others. She can freely take actions from allies that are willing to give it to her, but when it comes to the unwilling she needs to actually take from them. Whenever you land an attack on an enemy, you can steal your choice of a Partial Main Action, Partial Move Action, a bonus action, or an anytime usage from them. Partial Main Actions are functionally half of a main action: Elanora may freely combine two partial main actions into one, or split main actions into two partials. A partial main action can be used to do anything that a normal main action can do, but at halved effectiveness rounding up. When you steal a Partial Main Action from someone, it takes half the next main action turning it into a Partial Main action. A Partial Move Action is effectively the same thing: it’s a move action where you travel half your movement (rounding up), and you can freely merge/split them yourself. When stealing any kind of action, it effectively removes that person’s action of that type from being usable the next time they’d be able to. If a person does not have a type of action normally, you can only take a max of one of those actions from them in a combat, and you can’t have allies lend you actions they do not have either. Lastly: while you still gain the partial main actions, you cannot steal the last Partial Main Action someone has their next turn. Elanora can keep actions she steals for as long as she desires in a combat, although she can’t bring it between combats. The only action economy of her own is a single partial movement action, which cannot be stored like the actions she steals."
ability,Dusk Elanora,Thief of Notions,3,0,Elanora grabs an enemy and takes as much of their destiny as she can. This ability effectively acts as four steal triggers from your passive (Thief of Destiny) at once. Its speed means that enemies roll disadvantage on anytimes trying to stop this.
ability,Dusk Elanora,Color Chain,2!,2,"An epithetical chain of colors manifests from Elanora’s missing arm, acting as a 6 range tether. Not once per round."
ability,Dusk Elanora,Hurricane Spin,2,0,"Elanora spins around attacking all around her. This deals 2 damage to all adjacent enemy spaces to her. She then takes a step forward and spins again, and does this for a total of 2 spaces moved and 3 attacks."
weapon,Ramos,Punch/Kick,,0,"Ramos hits a man just kinda generally, dealing 7 damage at 1 range. Can potentially trade damage for other stuff I guess. [45 Prof] Skill And Power Combined - Ramos gains +1 basic attack damage and can move-act-move. "
talent,Ramos,I'm Kinda Born Perfect,,2,"Ramos has the benefits of being a powerhouse and expert mundie at the same time, and is of the “excel” build type."
talent,Ramos,Don't Sweat The Details,,0,"You’re just absolutely horrible with money. Any cash that ends up in your hands is spent, stolen, or lost within half an hour."
talent,Ramos,Eyes of The Sage,,0,Ramos’ epithet augments his sight such that he naturally notices finer details about techniques that others might not. This also gives him a +5 on perception checks.
passive,Ramos,God-Given Talent,,2,"Ramos is so naturally talented as to instantly create incredible techniques with just the slightest bit of thought and experimentation. He has access to a special resource known as Talent, and can spend it at any time to develop new techniques. Your Talent is equal to your Proficiency. When creating a new technique, Ramos must roll for each feature of the technique being made. However, he can replace his roll with the highest roll he’s performed himself either creating or using that Inspiration for the technique in this combat. Ramos’ big limiting factor is that he can’t really “think outside the box”, so he needs to see something before he starts thinking about how he can utilize it himself. This gives him Inspiration for that technique which lasts forever (so long as he remembers it). He can’t gain Inspiration for something unless he can think of some method (even if it’s some very bullshit anime logic) of doing it himself. New techniques last for as long as you have Talent “allocated” to it, and can un-allocate at the start of your turns. So long as one roll to create the technique was a 20, or Ramos rolls a 20 using/in relation to that technique, it becomes put on his sheet. He still needs to put the same amount of Talent into it to unlock it, however: whenever Ramos gains Proficiency, he can instead permanently lower the Talent cost of that technique by 1.5x rounding up. Techniques that use abilities beyond what a normal person should be capable of will have a minimum Talent cost that can’t be reduced equal to the number of impossible elements. Lastly, you can allocate Talent for these universal features. You don’t need to roll when you do these: 1 Talent -> +1 movement. 2 Talent -> +1 in a non-combat general skill (ex. Strength, stealth, lockpicking) 5 Talent -> -1 stamina costs paid (minimum cost of 0) 10 Talent -> +1 per round 1 cost dodgeroll anytime. 10 Talent -> Natural +1 on all rolls (max of +3) 50 Talent -> An additional action [43 Prof] Mastered Technique - Once Ramos has reduced a technique’s talent requirement to its minimum, he can now use that technique in place of ALL of its inspirations when developing new skills. [53 Prof] Focused Insight - Whenever Ramos critically succeeds on a technique he’s created, and he can still spend Proficiency on that technique to lower its permanent Talent cost, he can spend the Proficiency gained from that crit into the Talent at a 1:3.5 ratio instead of 1:1.5."
passive,Ramos,"Excellence Is Not An Art, It's A Habit",,2,"Ramos has a special resource known as “Excel”. He can have up to 5 at a time. Ramos starts combat with max stacks of Excel (because his default state is awesome). He gains one at the start of his turns passively, and can spend 10 Talent to regenerate one instantly. Excel can be spent when performing actions to dramatically alter them for the better. This can be done after a roll, even to get around anytimes. It always succeeds but may require a roll to determine effectiveness. Lastly: Ramos can also spend Excel to redo a roll for making a technique."
passive,Ramos,Psychic Body Stance: Remote Siege,,1,"By paying additional stamina before performing any martial arts techniques, Ramos can cause the attack (with +1 damage) to originate from psychic limbs appearing around the target before disappearing. This increases their range by 3 per stamina cost paid and lets him attack a target so long as he can sense their location. The limbs appear around the target and are invisible unless you’re a psychic yourself, meaning these actions gain slightly weaker benefits of invisibility (can’t react outside of highly instinct based features, invisible roll bonus)."
passive,Ramos,Unholy Constitution,,2,"Ramos can fill his body with unholy demonic energies granting him a form of sacrilegious immortality. This grants Ramos Fast Healing 6, and two of this fast healing can be active while unconscious unless Ramos is in contact with something of holy energy (silver, holy water, etc). Ramos cannot receive healing outside of this passive while it is active."
ability,Ramos,The Impasse of My Perfection,?2,1,"This action can be “held” in secret, either using your main or movement action. Upon an attack being used against you, so long as you have the proper inspiration for that technique, you can immediately spend this held attack to zoom up to your movement speed to them, dodging the incoming hit and perform that exact attack against them. If held as a main action, the attack’s effectiveness is increased by 1.5x rounding up. Cost is equal to the replicated technique + 2."
ability,Ramos,One-Inch Punch,3,1,"Despite only moving your fist slightly, Ramos delivers a massive amount of force in one attack. This deals 10 damage piercing through Physical DR and 10 knockback at 1 range. If a target hits a wall, any extra knockback is converted into damage. They also deal 5 damage to any enemies whom they fly through while being hit back. Recharge 6."
ability,Ramos,High Fly Razor,3,0,"Ramos jumps towards a target within his movement speed as range, grabs them, twists them in the air, and piledrives them into the ground. This can work on targets regardless of size, deals 6 damage +1 per size category above 1x1 of the target, and knocks them to the ground prone."
ability,Ramos,It's Within My Capabilities,5!,0,"Ramos instantly moves up to an action to get a close up detailed observation of it. This should give him actions, but instead he is able to gain a stored roll equal to the roll of the action observed with a natural +1. He can only use this stored die on himself and only on either using a technique that would share an inspiration with the observed technique, or when developing that technique himself. These stored dice last basically forever until you use them. Once per round."
ability,Ramos,Epiphany,0,0,Free action. Once per session. A visible aura of power starts emanating from the epithet user. For the next 3 rounds this character reduces the cost of their abilities by 1 stamina (to a minimum of 1). Stamina upkeep for abilities is also reduced and may be reduced to 0.
ability,Ramos,Wind Step Palm,1,0,"Ramos uses his basic attack, but using a flowing stance. This allows him to move up to 3 spaces before the attack occurs, and the attack gains additional knockback equal to its damage. The knockback can send them in any direction, not just straight back. If they’re knocked into a wall, any excess knockback is converted into damage."
ability,Ramos,Psychic Blast Technique: Emerald Eye,3,1,"Ramos uses his psychic energy to create a 1x1 orb of psychic energy next to him. This “eye” can be moved by Ramos up to 6 spaces on his turn or as a 1 cost twice per round anytime. It deals 6 contact damage to enemies once per turn per person and pushes/knocks around enemies. Ramos can see through the eye and gets a +1 on perception checks while it’s out. This technique is easily modifiable with external psychic energy: Ramos can take a bonus action to attempt to modify the psychic energy of the orb using one of his inspirations by altering his psychic energy for the round. If he crits on this, or the orb crits while it has it, Ramos can create a new version of this technique that incorporates that new aspect as if critting on a new technique. Lastly, Ramos can as an anytime detonate the orb, exploding to deal 11 damage to all enemies adjacent to them and inflicting Knock Up. Each ability instance of this can only have one eye active at a time. Once per combat."
ability,Ramos,Sword Smithing Technique: Blade Of Infinite Recursion,1,0,"Ramos takes a nearby piece of material and instantaneously creates a supreme quality weapon out of it, infused with your psychic power. This creates a 1-3 range 7-13 damage blade out of the material, with stats dependent on the roll to make it and the materials it's made out of. The blade can cleave or pierce to hit multiple targets at once. It also has the special property of recycling kinetic energy. Whenever the blade lands an attack or is used to block an attack, it stores a charge of power. You may release this power before making a roll to increase the roll, damage, or knockback of the attack. These swords can continue to exist without Ramos’ intervention, but lose their psychic property when separated from him."
ability,Ramos,Demon Aura Technique: God Sight,5,0,"Ramos unleashes a massive amount of ki, imbued with a dark and sinister power. This creates a 10 range aura of intense spiritual pressure that instantly applies a fear affect for the round on anyone within while inside, and applies a continuous fear effect if they can sense spiritual pressure. Ramos’ aura allows him to be completely aware of whatever happens in the area, letting him observe things that are invisible and react almost instantaneously. This also means that effects that make anytimes harder via speed or stealth are entirely ineffective on him. Lastly, it also causes “It’s Within My Capabilities” to roll with advantage. Upkeep 1. Bonus action. Once per combat. (fear is double movement cost to move towards you and disadvantage to attack you)"
weapon,Regent Grey,All I Want Is Endless,,2,"White and black flames manifest in any configuration you can imagine, obliterating a target for 12 damage at 10 range. This damage is typeless."
passive,Regent Grey,Bow Thy Head And Close Thy Peasant Mind,,2,"Regent Grey has advantage on all of their rolls, which can stack with other forms of advantage. In addition, whenever an attack would be made against them or they’d be targeted with an effect, Regent Grey can perform an action to try and counter it. Should they roll higher than the incoming effect and their action is appropriate for it, they counter what would affect them completely!"
ability,Regent Grey,B Tatsu,5,2,"Despite her apparition-like appearance and frail form, this bitch can throw down like you wouldn’t believe. Regent Grey kicks or punches a target for 9 damage. The first time this succeeds, you may immediately follow up with another hit that requires its own roll. You can keep doing this for a total of 3 attacks."
ability,Regent Grey,Dishonest Confession,7,2,"A massive scythe appears from behind Regent Grey, which they twirl and control as if it were an extension of themself. She can throw it up to 8 spaces, as it slashes everything it passes through for 11 damage. The scythe will stay in the location you threw it to, continuing to float there and dealing 1 damage at the start of every turn to anyone within and whenever someone enters its area. You can move the scythe through the air up to three spaces for free. Scythes occupy a 3 range radius (7 range diameter) circular area. These scythes can never deal damage to yourself, but can hurt allies."
ability,Regent Grey,Derelict Passion,5,2,"Time washes and bleeds over something, causing it to rapidly wither, rot, and become destitute. This can cause items and places to become weak and aged, covered in dust and cobwebs. You have extreme control over how this happens, letting you fuck with even conceptual features of things."
ability,Regent Grey,"Anything You Want, Or Nothing At All",25,2,"Regent Grey uses her strange axiom of existence to mess with the nature of something, causing it to either become true or false. This can bring things into and out of reality, turn effects on and off, and much more."
ability,Regent Grey,Faded Page,?,2,"At any point in the session, you may replace Faded Page with any other ability for the rest of the combat."
ability,Regent Grey,So You Had A Dream About This Place,X,2,"Reality flickers and tears, blurs and blooms like an old black-and-white polaroid being stretched across the memories of time. Regent Grey overlays a new, schrodinger’s reality onto the currently existing one, letting her replace up to X times 9 spaces with the window into a nostalgic place. This replaces whatever it was placed over. You can set the rules of the world to operate differently within this blistered space."
ability,Regent Grey,Monochrome Memory,5,2,"Regent Grey swings her scythe with blinding speed, demolishing a 5x7 area in front of her for 11 damage. This deals double damage to structures and removes terrain effects and ambient powers from the area."
weapon,Sora,Scythe Appendage,,0,"Sora can shapeshift from her palms into a scythe-like bone protrusion, cutting at enemies for 2 damage at 1 range. This weapon also passively lets her climb up almost any surface!"
weapon,Sora,Ally Toss,,0,"As an action, Sora can pick up an ally of the same or less size category as her and throw them up to 6 spaces away! This requires no roll unless she is trying to use the ally as a damaging projectile."
talent,Sora,Sliver Sense,,0,"Even more so than most animals, Slivers have an animalistic intuition that keeps them out of danger, acting as almost a sixth sense. Slivers cannot be surprised, and can get a general “danger sense” on certain people, areas, objects, situations, etc."
passive,Sora,Sliver Queen,,2,"Sora’s epithet allows her to foster the growth of Slivers, strange shapeshifting creatures found across the multiverse. These little fuckers not only reproduce incredibly fast to the point of frequently mutating, but can then shapeshift themselves to have every mutation of each sliver nearby. Sora can command them telepathically as they are connected to her hive. At the start of combat Sora can incubate five sliver hatchlings, rolled for on the sliver table. She gains a new hatchling at the start of her turns (can only hold a max of 5 at a time). During her turn she can “hatch” slivers she has incubated, but only if she has enough Shards to pay for its play cost. Shards are a special resource, representing Sora’s psychic connection to these otherworldly creatures. Sora starts each combat with 3 Shards, and gains 1 whenever a sliver deals damage to an enemy that’s being flanked (one per target per round). Her maximum at any one point is 5. All slivers have at base 2 stamina, a 2 damage basic attack, 5 movement, and can climb most surfaces. In addition, at the end of combat she may mutate a new sliver to be added to the sliver list either now or after the session. She can also mutate new slivers by sacrificing any number of stat increases in return for that many new slivers! There are more rules to creating new slivers on the sliver table. If Sora is unconscious however, all slivers panic before going dormant, waiting for their queen to return."
passive,Sora,Sora Sliver,,0,Sora counts as a sliver.
ability,Sora,Mind Shard,3,0,"A psychic shard of energy pierces an area within 3 range. This shard emits a small 1-3 range aura. Any enemy that leaves the area is hit with psychic damage equal to the number of turns that have passed since it was created (minimum of 5, maximum of 25), dispersing the area in the process. Each shard has an upkeep of 1, but you can have multiple on the field. As a move action, a sliver may switch teleport with a psychic shard. This does not cause it to detonate if it causes an enemy to leave its area."
ability,Sora,Enter The Hivemind,3⛯,0,"A wave of psychic energy covers the field as Sora’s mental domain expands into the physical world. This creates a 3 range aura around herself in which she has perfect senses. When first activated and at the start of their turns, Sora can create “Psychic Slivers” for free. These ethereal slivers cannot leave Sora’s aura and don’t have their own effects, but inherit effects from other slivers like normal. Sora can have up to 2 out at a time. In addition, allies within the area are considered Slivers while inside. Upkeep 3. Once per combat."
